40.7459032,-73.9826868,52 EAST 32 STREET,New York,NY,10016,USA
40.745009,-74.00422,428 WEST 20 STREET,New York,NY,10011,USA
40.7390402,-74.00311239999999,68 8 AVENUE,New York,NY,10011,USA
40.736503,-73.99149899999999,21 UNION SQUARE,New York,NY,10003,USA
40.7351225,-73.9992378,5 PATCHIN PLACE,New York,NY,10011,USA
40.7383266,-74.0053538,628 HUDSON STREET,New York,NY,10014,USA
40.7258991,-73.9844592,437 EAST 6 STREET,New York,NY,10009,USA
40.734247,-74.008246,685 WASHINGTON STREET,New York,NY,10014,USA
40.745781,-73.9755167,647 2 AVENUE,New York,NY,10016,USA
40.7267093,-74.00645759999999,61 VANDAM STREET,New York,NY,10013,USA
40.7208586,-73.9791637,310 EAST 3 STREET,New York,NY,10009,USA
40.7379151,-73.98350669999999,204 EAST 22 STREET,New York,NY,10010,USA
40.7345706,-74.00654279999999,115 CHARLES STREET,New York,NY,10014,USA
40.7296059,-73.985124,326 EAST 11 STREET,New York,NY,10003,USA
40.74516630000001,-74.00180519999999,357 WEST 21 STREET,New York,NY,10011,USA
40.747117,-73.978056,5 SNIFFEN COURT,New York,NY,10016,USA
40.734814,-73.99630499999999,35 WEST 11 STREET,New York,NY,10011,USA
40.7392153,-74.00371299999999,308 WEST 13 STREET,New York,NY,10014,USA
40.7318986,-74.0022561,14 JONES STREET,New York,NY,10014,USA
40.73819170000001,-73.9874273,103 EAST 20 STREET,New York,NY,10003,USA
40.761094,-74.00180329999999,198 12 AVENUE,New York,NY,10001,USA
40.748569,-73.998057,270 9 AVENUE,New York,NY,10001,USA
40.7183029,-74.0053762,99 FRANKLIN STREET,New York,NY,10013,USA
40.747027,-74.005055,197 10 AVENUE,New York,NY,10011,USA
40.7357916,-74.0008931,55 GREENWICH AVENUE,New York,NY,10014,USA
40.7273104,-73.9865755,74 EAST 7 STREET,New York,NY,10003,USA
40.727964,-74.0062172,78 KING STREET,New York,NY,10014,USA
40.7446423,-73.9855077,22 EAST 29 STREET,New York,NY,10016,USA
40.73546839999999,-73.9959696,37 WEST 12 STREET,New York,NY,10011,USA
40.727549,-73.986515,71 EAST 7 STREET,New York,NY,10003,USA
40.748095,-73.9792724,119 EAST 36 STREET,New York,NY,10016,USA
40.7295269,-73.9744623,700 EAST 16 STREET,New York,NY,10009,USA
40.72010400000001,-74.0035748,325 CHURCH STREET,New York,NY,10013,USA
40.7273595,-73.9871761,62 EAST 7 STREET,New York,NY,10003,USA
40.72960519999999,-73.9994648,227 SULLIVAN STREET,New York,NY,10012,USA
40.7268131,-73.9866533,339 EAST 6 STREET,New York,NY,10003,USA
40.7327498,-73.9980013,30 WEST 8 STREET,New York,NY,10011,USA
40.7311787,-73.98309619999999,231 1 AVENUE,New York,NY,10003,USA
40.7267314,-74.0066902,67 VANDAM STREET,New York,NY,10013,USA
40.72495139999999,-74.0032272,194 SPRING STREET,New York,NY,10012,USA
40.744499,-74.0000457,311 WEST 21 STREET,New York,NY,10011,USA
40.7134509,-74.0083358,16 MURRAY STREET,New York,NY,10007,USA
40.733088,-73.985979,225 EAST 14 STREET,New York,NY,10003,USA
40.7231738,-74.0101638,433 WASHINGTON STREET,New York,NY,10013,USA
40.7278446,-74.0037217,23 KING STREET,New York,NY,10014,USA
40.7330812,-73.9908416,65 EAST 12 STREET,New York,NY,10003,USA
40.7243927,-73.9781493,354 EAST 8 STREET,New York,NY,10009,USA
40.7364869,-74.007662,121 BANK STREET,New York,NY,10014,USA
40.7226656,-73.9979765,75 CROSBY STREET,New York,NY,10012,USA
40.746619,-73.98965919999999,51 WEST 29 STREET,New York,NY,10001,USA
40.7384573,-74.0086201,99 JANE STREET,New York,NY,10014,USA
40.7383466,-73.9873148,251 PARK AVENUE SOUTH,New York,NY,10010,USA
40.719141,-73.983768,178 RIVINGTON STREET,New York,NY,10002,USA
40.7228375,-73.984819,166 EAST 2 STREET,New York,NY,10009,USA
